age,extraversion,independ,selfcontrol,anxiety,novator,stag,industry,profession,traffic,coach,way,gender,head_gender,greywage
32.02016823770783,7.552021141364694,6.635534883645099,3.993593195582773,4.485791706496375,6.252942952901195,11.267459772908042,PowerGeneration,Marketing,recNErab,yes,foot,f,m,white
38.304920852714766,2.544537486554768,2.8450209430214097,2.976811126085861,4.641856939563452,4.332106582206552,18.390052887488597,Banks,HR,empjs,no,bus,m,f,white
31.246302375818804,5.856718110132832,3.753121303162947,4.220131831436702,5.830482416224477,1.2721079375715654,16.2633680668315,State,HR,empjs,my head,bus,m,m,white
27.666357046280908,7.840708503131863,4.812320237128583,8.09434474951567,4.971570962487297,5.126930817774282,92.1796484402608,Banks,etc,empjs,no,foot,f,m,white
36.158424412085104,4.74200459569809,4.383036713671248,4.136995177366008,6.239552868850654,5.410528378671109,31.131736376028595,PowerGeneration,HR,advert,no,car,m,m,white
31.161122999781604,4.36275826677819,5.6437528694786305,7.991438556219992,4.5638161503756285,3.4879660711521994,42.84340104217639,PowerGeneration,Teaching,KA,no,car,f,m,white
34.69475872285986,6.353162166246361,0.8954262768921808,5.33609862414569,10.0,6.643370169621241,3.4514029450118997,manufacture,HR,youjs,no,car,m,m,white
37.71625242876549,1.765588826032781,1.6703600347582754,4.619666269319974,6.3210590300316225,8.414836205702297,18.263760989824913,manufacture,HR,rabrecNErab,no,car,m,f,white
40.558565060358276,7.929131329063191,8.226348265629422,7.367224340140777,7.06627987226885,6.250519554953265,59.95759101455227,Banks,HR,recNErab,no,bus,f,f,white
31.73985085219568,8.145815855494604,3.2379986551627744,9.755056783128298,4.491016212427484,5.331739749311634,70.27941617006765,manufacture,HR,recNErab,yes,bus,f,f,white
24.957368435191476,6.023054870301419,4.891977853911959,6.497638201570183,6.939903988816791,4.445110079367793,40.08364398384388,manufacture,Marketing,empjs,no,car,m,m,white
24.059663518065513,6.290317437163676,4.208465591888127,8.393427502282524,5.280596408282529,7.593685761155307,3.510537539566496,Retail,Finance,empjs,no,car,m,m,white
26.400920630251576,7.882898212085333,4.519376610246883,4.188641128109486,9.14439966058892,2.765534649084806,18.468225940151445,Banks,Engineer,youjs,my head,bus,m,m,white
35.70599009744338,5.846624633718777,3.9971294712237455,4.128032709205803,4.400196399759294,6.320457711920854,15.001007302858115,manufacture,HR,rabrecNErab,yes,foot,m,m,white
25.20185183329636,2.213240154654262,4.825849234082065,6.999118537911489,5.1522560432488325,2.150565823580001,46.67535503361229,Banks,Commercial,youjs,no,bus,m,f,white
34.45726943514438,6.029763960795427,6.974952440708847,3.1626340808046263,4.178874532511527,4.973749816021312,20.51089786795427,Retail,Accounting,youjs,yes,car,m,f,white
23.296118328076602,6.471253525871503,7.599070740705056,8.341091809765299,5.441989589760294,5.81428143395972,10.047295994761281,manufacture,HR,empjs,no,bus,f,m,white
44.93654285571448,3.5150371074832703,4.379196805572361,4.806778544176302,4.289680606799376,7.241313771140312,46.83726445465159,Consult,HR,youjs,no,bus,f,f,white
44.721106095583266,10.0,5.3209898352733225,6.054847168917128,3.8011197717080236,6.7310410476756175,100.40618817372012,Agriculture,HR,empjs,no,foot,m,m,white
31.153186114976045,4.3350501223694815,3.615520088205761,3.941402358515624,6.6498992438690845,6.679532900434152,25.58313472252395,manufacture,HR,advert,no,bus,m,f,white
34.56933170563373,4.148448846112397,4.182963421169063,4.596463969322057,4.946692114649046,5.750653659610117,107.34603462937206,Banks,HR,rabrecNErab,no,bus,m,m,white
27.447574739308898,3.744352387397395,7.086446573609086,4.0401631008375425,4.189111084055229,6.380910179970043,11.03884006810448,Pharma,HR,referal,yes,bus,m,f,white
26.688596665286056,2.466433450928972,4.526587272487647,1.9090727707328976,3.744913639295196,4.233310462837998,18.62682296057684,Building,Finance,rabrecNErab,no,bus,m,f,white
36.401634376129394,2.2889273037851896,5.503532133542568,5.775810718629206,5.3231258935716745,6.3981124059225944,32.16661748549943,Banks,HR,empjs,yes,bus,f,f,grey
24.565400886592244,5.574108271321297,3.7011346090266537,4.715105184725408,3.8991077495434734,6.27455040041203,106.9872431418188,Banks,Commercial,empjs,no,bus,m,f,white
30.044217185371405,4.952354470548182,8.888326182338089,2.5120619433461884,7.266998224269168,5.839236330527191,19.267761002241222,PowerGeneration,HR,empjs,no,bus,m,m,white
43.22612521896452,5.175500009430472,8.53188889178385,1.9303326113847477,3.382557249218351,7.415189973247543,1.3001248981373954,Agriculture,HR,rabrecNErab,yes,bus,m,f,white
25.7265869820477,9.748987376534572,5.7465028623888585,7.1332104854995935,3.9300026098808103,8.273920549468114,2.9457220076505184,Banks,HR,empjs,my head,foot,f,f,grey
34.931770365272556,5.353652099484879,7.408014385905913,2.4821657358291525,6.94737444447978,8.904453674844937,48.27846813628966,manufacture,HR,youjs,no,car,m,m,white
35.9776793702372,8.210011726979651,4.376269941561352,5.894636665575387,3.726886916028077,7.15286428354481,160.1827401029069,Agriculture,HR,youjs,yes,bus,m,m,white
25.74216483347097,5.055503845169136,5.677150589262186,6.6018220358326065,7.601606142191491,5.965765558433671,15.62731197018977,RealEstate,HR,youjs,no,bus,m,m,white
33.31794064760092,7.431386120496972,4.191242205964561,9.743274315113087,4.825598651923423,5.490872349380456,14.447029766602801,PowerGeneration,HR,empjs,yes,car,m,m,white
17.995365714471525,6.358715057439877,5.466960218902343,3.56691583513365,6.478474624799505,6.06173471027144,72.6015257231159, HoReCa,HR,empjs,no,bus,m,m,white
27.663530934911687,5.890331878504346,8.485332677108282,3.9070253164311817,2.962862579552909,4.5242423059178485,47.53434788520353,Banks,HR,rabrecNErab,no,car,m,f,white
27.000826497858363,5.423470938730245,8.495941886779402,4.919358756876564,6.365025896013751,5.959297860763362,22.850543611609986,Telecom,HR,youjs,no,car,m,f,grey
33.45944415001034,7.443860699474641,4.476696665905912,3.981595771198484,6.327663602507615,4.851305049875087,55.99480494480192,PowerGeneration,Consult,KA,no,bus,f,f,white
18.368749691687476,4.10238932829965,2.349527711120106,8.964443088330423,5.026606422089264,6.671525812751994,55.332807643875476,PowerGeneration,HR,advert,no,car,f,m,white
27.53973742701582,5.217884720238284,4.769366846775429,7.901027114565467,8.17271198337349,5.740414479249402,11.100511012648152,Retail,HR,rabrecNErab,no,bus,m,f,white
28.198966093568337,7.603900522735815,4.193033528104877,5.454271681527312,6.4222737073263,3.8703648386273355,10.472723889785362,etc,HR,KA,my head,car,m,f,white
35.37450975934987,4.529977624999248,4.784409187697336,4.346525243671028,6.441511160037514,5.444317331427069,0.5639514247163183,Banks,Marketing,referal,no,bus,m,m,white
28.79880904269163,3.794225486817142,5.1041427544384,6.604599085595351,5.173108441873562,4.309120983199716,162.6713160134277,PowerGeneration,Consult,youjs,yes,bus,m,f,white
31.096940251789878,6.400871871086388,5.000060894169966,7.360882413330783,6.730494820362222,5.345524546402713,19.928201296396907,PowerGeneration,Marketing,KA,no,bus,m,m,white
28.22801144263028,6.271863145533808,7.424546037194827,7.140472361425662,7.2554548969091295,5.874116509979098,6.233786590227072,Agriculture,HR,youjs,no,car,f,m,white
38.447516908148174,6.157370708236308,8.250644266207873,2.3410822581515784,5.678079809116085,5.0293863822792515,25.142887060597296,Retail,HR,rabrecNErab,yes,bus,m,f,white
41.37904702405569,2.6298790687224014,4.8526138198595,5.2140022983737095,7.609446286333329,4.19895249353882,12.17047764576857,Banks,manage,rabrecNErab,yes,bus,f,m,white
42.754335810444665,4.934663056913481,5.786211925160066,5.447608757586972,2.898229645294695,4.480938495536125,25.04153850603949,Pharma,HR,empjs,no,bus,m,m,white
21.05914661952459,5.481684970293466,3.1533908822711227,6.032831173186147,5.52568809781812,6.029239843798338,4.92158558346154,PowerGeneration,HR,empjs,no,bus,m,f,white
39.29075019140189,6.6676368076888775,5.683437569660561,7.610897832686989,2.8661609472874927,9.530331180043248,27.04490661338172,etc,HR,empjs,my head,bus,m,f,white
29.15873042635007,6.020265558975252,6.66514520922434,4.9238795116701555,8.899168225964667,5.257799826579138,44.73203774060666,Telecom,HR,recNErab,no,car,m,f,white
25.666104943339313,2.961668451810275,5.820509074768836,5.7466876663832664,2.6938387226139624,4.919738662905616,1.1572365711447186,Consult,HR,referal,no,bus,m,m,white
50.48049401155194,7.142360979260408,6.035736262407725,5.448405590104456,5.390525716702465,4.857081729169584,68.88728345551044,PowerGeneration,HR,referal,no,car,m,f,white
47.02096515469451,3.7425828131428713,5.461224933809901,6.160731654806993,4.510626890020124,10.0,10.60928159588394,Consult,HR,referal,yes,bus,m,m,white
40.19681453197149,7.9483342225688105,7.588717780790728,5.712047427220282,6.2066800915925455,6.019827882538106,5.252547844315949,IT,HR,advert,yes,bus,f,f,white
26.53660180639594,6.5529811135238445,3.7857572305817535,5.947007485692927,4.806415566046487,6.188333887366082,3.609508557867025,Retail,Commercial,advert,no,bus,m,m,white
39.88138399039933,6.553042396069269,4.533486534646156,4.746533878472541,2.244976025701018,4.339122546478176,18.03404790689271,Consult,HR,KA,no,bus,m,m,white
40.31442094685542,4.7795709113907225,4.6699214459399006,5.972509337722798,4.287206663727439,3.4587144004392525,55.80170721737055,State,HR,youjs,no,bus,m,m,white
30.081494656710287,5.300090024589318,7.175821536451226,6.171037813951536,4.971290659566671,3.619128578169832,3.229765226741674,manufacture,HR,KA,no,bus,f,f,white
20.37408158660028,3.699490914906075,3.149999543486137,5.428677352070608,9.973049867214595,5.595257300672437,62.03061495150635,Banks,HR,empjs,no,car,m,m,white
25.94816809967205,7.21750778182879,6.868898009742081,7.7284045957054275,6.070444247874622,7.533140371714292,38.66892136739205,Consult,HR,empjs,no,car,f,f,white
26.271645248752343,7.295888595989394,4.0316397003576805,10.0,3.6779063665587866,5.446298389089967,0.1461564153637444,PowerGeneration,Commercial,friends,no,foot,f,m,white
23.69422136096656,6.214981323678826,5.635215700869799,4.016298486370328,4.494422198399667,6.116276621951614,113.07689962969378,State,HR,empjs,yes,car,f,f,white
30.872399429315134,5.350464454407703,3.9877397059408013,4.704216350563186,5.640114522355886,6.645246026324626,4.8841618478497635,IT,Teaching,empjs,my head,bus,m,m,white
36.226943918514685,6.4657041724553705,5.233665121048849,5.638601529841892,9.038775425147753,4.629497674512685,23.183345552173307,manufacture,HR,KA,no,foot,m,f,white
28.46188661624055,5.000464833017309,3.3200115303428315,7.015303468375373,2.9263518150287373,5.963382421612965,6.494819072443953,Pharma,HR,rabrecNErab,yes,car,m,f,white
38.36956950906995,5.301118039277783,4.041079059574144,8.525934760468248,5.770519354287662,7.673725133383887,18.593559150803216,Banks,HR,KA,yes,foot,m,f,white
40.71048015965647,2.8359894228478164,6.235537215042469,6.773537665839986,5.391533232641084,8.568399997011742,12.42108098414363,Telecom,HR,KA,no,bus,m,f,white
25.635956445331782,4.000487082232828,3.0306944112995313,4.6169844668696856,1.3455967799144757,7.830663590430683,12.335871581500141,Banks,etc,youjs,yes,bus,m,f,white
36.32583609998152,5.89809175481514,4.498172540024447,7.97291999800834,4.975366085985391,5.749624202288418,47.207155393971846,Banks,HR,empjs,yes,bus,f,m,white
45.843323126693726,5.931668274447431,2.0974318033170527,5.542869800272833,6.095592864175179,7.745228810484368,145.4895263772126,Retail,etc,referal,no,bus,f,f,white
30.01443837199671,5.733544468686579,5.2104030673912005,6.0516292583500295,6.7573129568880566,7.435742588732266,21.857950943880073,manufacture,HR,referal,yes,bus,m,f,white
38.596632448445355,5.229935854559869,6.285123126085461,4.827576177062765,6.246731817360812,9.934203133458439,142.202492667049,Consult,HR,empjs,no,car,m,m,white
35.00835863178421,1.940096294378752,5.605473691878687,6.300952221378692,2.177760271228744,3.121879305964305,19.755927434339156,manufacture,HR,rabrecNErab,yes,bus,m,f,white
46.87720721940954,5.010007985914691,5.6810584563959114,5.162796171247026,7.116888969749432,2.8504264665791212,164.02532116491105,IT,HR,referal,yes,bus,m,m,white
24.362614376961666,2.4137959073762394,4.301956179674749,6.299653631074627,4.592549124068912,7.136566936310324,10.772352938690135,Banks,HR,rabrecNErab,my head,car,m,m,white
20.567004264611924,1.0978202349685908,7.795843789325229,3.1676315385835716,5.592193520281435,6.59753557473286,72.2569103353664,Consult,HR,empjs,no,foot,m,f,white
15.67435355716718,5.9596703666338255,6.976122538147703,4.016578306501216,8.755555332403919,8.415630961773111,14.082014617252467,Banks,HR,youjs,no,bus,m,f,white
32.63634297229499,2.6859686097615523,5.881046746989808,10.0,7.819258485617352,6.837956412654221,14.61760775447271,IT,Sales,KA,no,bus,m,f,white
28.05215458155513,5.782809975887401,5.434005381039844,2.790568861781552,5.392496888416492,5.6487066522787694,54.9406675399302,State,HR,KA,yes,bus,m,m,white
40.029451503059185,4.816029830280253,5.0669994920683825,9.224518723679955,4.191806576797644,3.4080870369383875,8.257246884475267, HoReCa,HR,advert,no,bus,f,f,white
30.92705487957942,4.470134802805286,4.737305379953378,1.5463064029079279,4.855994612703267,6.3020832655148915,5.431016474505533,Telecom,HR,rabrecNErab,no,bus,m,f,white
26.654848678632966,6.3141502982307856,4.390272150150846,4.924009405328979,4.704431196230581,6.529277455488698,0.1639838312053763,manufacture,HR,rabrecNErab,yes,bus,m,f,white
30.83651806134307,5.384549239846527,2.5055220906973816,9.241487244516264,8.507725247316147,5.950819056801498,8.08781433024459,IT,HR,rabrecNErab,no,bus,m,m,white
33.41600920309211,6.409991001555707,5.8934170047019725,5.326487581934073,3.409823268158467,2.941187491058387,61.81493953502264,PowerGeneration,HR,youjs,no,bus,f,f,white
35.672070735686475,3.1066550906071297,7.362920357380973,6.426271972209961,4.508102470956494,3.8600338508240557,123.89881641987192,PowerGeneration,etc,empjs,no,car,m,m,white
36.296482804225114,7.454193311806828,3.7679796909866186,6.233070641828601,6.449441631822807,5.339118022360406,5.697435872026719,Banks,HR,empjs,no,car,m,m,white
36.07157894411063,9.751131095941865,5.377129591081482,7.128305908991193,5.044008089893579,5.470563111412949,28.986449171884807,Banks,HR,youjs,no,bus,f,m,white
39.201418945700254,5.866557837907119,4.068951869147101,6.801550546936408,4.108465870524551,4.886412113657778,44.2438642954401, HoReCa,Marketing,empjs,no,car,f,f,white
30.30399166994677,5.318031619572121,5.450647883856053,4.451716361872811,4.775698037236212,4.376911377034995,6.604891006844014,Consult,HR,referal,no,bus,m,m,white
37.04427558112777,7.976677757933961,6.705619430865324,10.0,7.521512585801189,4.582725417798674,4.735997354796958,Retail,HR,advert,no,car,m,f,white
25.71807211659017,6.6021724900120775,3.096891339143843,5.552830976751173,5.999419208757226,6.067152513721172,41.467379534859305,manufacture,HR,rabrecNErab,yes,car,m,m,white
33.67105643930328,4.430706464897929,4.674785082360555,6.580483188181198,4.255586282228318,6.825695704808319,2.6039708007293263, HoReCa,HR,youjs,no,bus,f,m,white
28.03472377286527,8.493371021815559,4.003750062645865,6.754568583649853,5.829782871704943,8.562718990927882,94.6310908412396,Consult,HR,advert,no,car,f,m,white
32.34322271507645,9.062727403392056,6.607046568047196,8.981469837136956,6.454329631605262,6.3411846411121475,7.76319995051759,Banks,Sales,rabrecNErab,no,foot,m,m,white
27.372193898997384,5.378730251680247,7.148789196838748,5.428788599712758,7.124009378355865,4.961966383010799,73.62290870201213,Banks,HR,empjs,yes,bus,f,f,white
47.294008382965664,3.397837325038847,5.840576219738657,4.893351337560992,7.707678840725443,4.871278533640191,53.0320245164417,Retail,HR,rabrecNErab,no,car,m,f,white
33.32217569127102,8.513485956286056,7.608161918588436,3.336673159888286,5.196581901985857,4.286706695788482,12.46756124274809,Banks,PR,empjs,no,car,m,m,white
14.786385940852497,5.043504497785062,5.743369498410167,5.305499286314882,7.90070055933966,6.194038304588122,30.963240590824395,Telecom,HR,recNErab,no,car,m,f,white
13.227471307379655,7.113076847741737,4.612081665969308,7.599474234569494,4.1876238959613445,4.7618008010350215,57.97914791924783,PowerGeneration,Finance,youjs,no,bus,f,f,white
15.2182408616514,7.443347094367229,2.880555108519184,8.286952169740099,2.691240574536561,8.049997705821454,18.5971358841379,State,HR,rabrecNErab,my head,bus,m,f,white
40.650247114142346,3.5025557914559715,5.913932183291226,3.941559719283809,9.062127842231634,3.243485485199205,1.8247482810649776,RealEstate,HR,empjs,no,car,f,f,white
46.54589451269017,7.5019543181114425,6.338691159670897,2.8256789275727052,5.269705797765555,6.390345686034099,42.75249148814656,Mining,Marketing,youjs,my head,car,m,m,white
38.23057914154724,5.364253655823668,6.086822546474985,9.982066903824695,7.155604479464557,6.81080078253875,9.819914148862187,Retail,HR,youjs,no,car,m,m,white
34.60396235990009,5.450948484218352,7.590633494071277,4.82631263363296,5.153399460588695,5.402553243099549,62.790496976912294,Retail,Commercial,rabrecNErab,no,bus,m,m,grey
28.86153416082454,3.3981764542398953,6.8185286535996426,7.815881152274233,7.59885524142623,5.896538271796875,120.15522217619096,State,HR,youjs,yes,bus,f,f,grey
35.15848989100345,2.2503325304863764,4.228666239632978,6.537854969530792,6.253799903708192,6.746605630546799,63.88657200318982,PowerGeneration,Marketing,advert,yes,bus,m,m,grey
32.0343129975296,3.506433426122802,5.782238040476759,2.8594789020623526,0.7782504099303624,0.12420600471597076,106.02351178042066,Retail,HR,youjs,my head,bus,m,f,white
33.11682978785229,4.437916556574911,6.03564846825073,3.3713915865964954,5.382143192731921,4.0669848228935255,2.5165365819744943,Banks,HR,empjs,no,bus,f,m,white
31.070195975218567,7.9008569151812065,6.27333901859706,5.2056198485606195,4.750892427079336,6.946977914062581,22.675110773714426, HoReCa,HR,empjs,no,bus,m,m,white
39.155543263905,4.870399973694846,4.926672711239569,3.373489787189775,7.604719830017429,4.807068466887674,41.789698756882466,Banks,HR,empjs,my head,bus,m,m,white
35.83883565851542,6.368245865970733,1.990464080737845,5.741905290285223,4.51805420220755,5.262670621435992,75.58355470761862,Consult,HR,empjs,my head,car,m,f,grey
27.09912588659226,8.65448912629552,2.4886714880923426,7.666962207609583,7.905874158143653,5.047962260056494,27.231032018001333,etc,HR,youjs,yes,bus,m,m,white
26.196183189604447,4.821858329773446,6.340576058486734,4.381532656301575,7.552534260920528,5.950519566932062,4.012888422280681,etc,Consult,friends,yes,bus,m,m,white
47.70829293194426,5.519318848602682,4.781176628068634,6.251042347222858,7.3385075630106185,2.4653893807709006,28.591599961511047,Telecom,HR,rabrecNErab,yes,car,m,f,white
43.06940524387123,2.5421227889029963,2.434138775954409,5.2954924921298865,6.052642512396813,5.445265585082675,30.884682425555184,transport,Teaching,rabrecNErab,no,foot,m,m,white
34.252897975977504,5.391481789888376,7.800499002842534,3.685797725891727,6.416356968595971,6.6947906748260175,38.80356293319959,manufacture,HR,empjs,yes,bus,m,f,white
24.06627912503899,6.484398059150408,2.7964782981493927,6.608659542956559,7.938484759450452,2.470644140550433,15.90991246373429, HoReCa,IT,youjs,no,car,m,m,white
32.125362377214174,4.798404110819837,5.758888105826376,4.829328975104426,5.38734376711265,3.27507322384995,32.51739837280861,Telecom,Marketing,rabrecNErab,my head,car,m,m,white
35.47045542447988,5.190333050107547,5.400742371237543,4.873196641110472,2.9369980771501396,5.014235996057007,2.915211459449841,Telecom,HR,referal,no,foot,f,m,white
38.20343937977758,4.972754612223892,3.977167972564232,4.080420542838256,3.8341837054797523,6.4088696350142325,39.42769552759445,State,HR,rabrecNErab,no,car,m,m,white
25.911774646567334,2.826689515166102,9.07326706710071,6.420088776687747,6.883858852501897,3.1258911870396715,1.6590185755931925,State,HR,advert,no,bus,f,m,white
21.26954193700154,2.9689014404197502,5.751099829066628,5.818796976283652,5.184590107559805,4.0389250724226375,16.12458199568567,Banks,HR,empjs,no,bus,f,m,white
35.40451713488237,7.733449633835116,5.436857922791535,8.371373733538828,6.66778590134563,4.14886868083997,5.668936481879093,Retail,HR,referal,no,bus,f,m,white
38.717385421371645,6.893276186693244,3.5420174330442538,9.034865384218156,7.461970849168194,4.765363102096155,37.21377531581069,transport,HR,referal,no,bus,f,m,white
30.938698338738412,7.167175682130013,7.017888789988005,0.376165910254719,7.094821490960001,6.975143413843332,121.46874778201152,manufacture,HR,KA,yes,car,m,m,white
32.51133816405803,7.277759775056312,4.525250940101729,6.551001508268411,3.225405532163466,8.14475954829318,53.523293664237244,Banks,HR,rabrecNErab,no,bus,f,m,white
29.80381518352495,5.4860791767191985,7.832457121831853,3.4716800991911367,3.9105054744172136,5.42532866075609,27.79876013622671,manufacture,HR,rabrecNErab,yes,car,f,m,white
20.096501214061995,5.625839589524706,7.154043129389903,3.115626849827024,7.088214733352382,5.030929810835291,0.2790778266125079,State,HR,friends,no,foot,m,m,white
32.82751956927033,4.174372543958323,5.547272177832889,5.862191648724213,7.0823372870004135,5.929959014973438,26.926937190586457,Banks,HR,rabrecNErab,no,bus,m,f,white
34.6450652395396,4.4946873958396765,4.100181598292074,7.118306242806151,4.481053032650392,4.460189257524689,7.650452915402471,Consult,HR,youjs,no,car,f,f,white
32.43806898915769,4.545066822417587,6.366559448971528,8.443556548800249,8.855551808385108,8.31212340002085,10.938478341964213,manufacture,HR,empjs,no,bus,f,m,white
31.614853406526688,6.791574540941401,4.418883284727551,6.667369918793122,6.9126524819581885,6.948650508698294,28.83918423830616,etc,HR,empjs,no,bus,m,f,white
38.68385418002077,6.219606658048115,5.547765171694111,5.528321097429727,3.209504226830495,5.14865801855456,53.8854420354778,Retail,HR,KA,no,bus,m,m,white
29.591725952848922,5.764664613830779,3.975343543699143,3.0091767124847486,7.053815402462153,6.661708695503691,17.146056017003566,Retail,IT,referal,my head,bus,m,f,grey
35.94517343912105,6.700855218899789,7.2276030129938516,6.907519612001886,7.788083488997633,6.708643827613148,3.4441990047261912,Telecom,HR,empjs,my head,foot,m,f,white
32.29642577118981,4.543155240485195,6.498036373225148,3.4435610997297523,5.460978449966427,7.958413078314797,27.963277428161703,PowerGeneration,Marketing,youjs,no,car,m,m,white
23.375262658004953,4.279135915115043,5.343165997073435,6.970650855809181,6.943033144038768,4.569225927253436,17.065636338247963,etc,HR,referal,no,car,f,f,white
26.847089773474416,5.321745048609043,7.804843543976998,3.9336151123164482,5.630548951441873,5.376864129840557,12.644701000032212,Telecom,HR,empjs,no,car,m,f,white
29.620465438889518,7.079711358637588,6.361020739395799,2.898868373451613,5.283693066289234,6.438061073421043,50.56246303002381,Banks,HR,empjs,yes,bus,m,m,grey
32.39094008718561,6.144344446389559,6.05807646869069,5.47383272844964,5.860044979544132,4.09406761245672,12.906999359322743,Building,Engineer,youjs,no,bus,f,m,white
32.544671951985606,6.145406015505531,6.94364344425272,8.72099887776667,6.301697496691549,5.41085807517334,6.446548342197452,Banks,HR,empjs,yes,bus,m,m,white
